,0,1,2,3,4
0,0.025228776173557003,0.019258109469249884,0.0374274085427683,0.19496105450299278,0.016196910096344972
1,0.03049005882237625,0.1710074827657008,0.012769608457921827,0.13695840986128266,0.13425107536261843
2,0.01894353984088868,0.03626717413873692,0.08891417011747194,0.023409979248004614,0.07979620016162399
3,0.15974146312020268,0.12748354208424995,0.024862000162679573,0.2024512845933115,0.027088176622102413
4,0.2259569018770184,0.1798181650331258,0.23660177173335672,0.05980655813864045,0.35794101662986033
5,,,,,
