,0,1,2,3,4
0,24.804771701136723,29.388245795030222,33.72717417062563,38.033392804545926,42.66625358273052
1,19.569266226044032,24.87071193477093,29.52361267401501,33.810668494932585,37.6008872050137
2,14.919063238033251,20.33568409866369,25.115762252234397,29.83078636948277,33.72384459469538
3,11.040986774927115,16.61440149673904,21.466916915005477,25.82806968002837,30.170706048818534
4,7.508489164429952,12.996517170691238,18.352230607650455,22.267355735150506,27.271303425891453
5,4.88846644296849,10.27469236788767,14.789878564898864,20.138968920211763,23.20110636417396
